Bar Name,Brand Name,alcohol_type,Date,consumed_ml,stockout_proxy
Anderson's Bar,Absolut,Vodka,2023-10-15,325.75,False
Anderson's Bar,Absolut,Vodka,2023-10-16,0.0,False
Anderson's Bar,Absolut,Vodka,2023-10-17,0.0,False
Anderson's Bar,Absolut,Vodka,2023-10-18,0.0,False
Anderson's Bar,Absolut,Vodka,2023-10-19,502.1,False
Anderson's Bar,Absolut,Vodka,2023-10-20,0.0,False
Anderson's Bar,Absolut,Vodka,2023-10-21,0.0,False
Anderson's Bar,Absolut,Vodka,2023-10-22,0.0,False
Anderson's Bar,Absolut,Vodka,2023-10-23,0.0,False
Anderson's Bar,Absolut,Vodka,2023-10-24,174.39,False
Anderson's Bar,Absolut,Vodka,2023-10-25,0.0,False
Anderson's Bar,Absolut,Vodka,2023-10-26,0.0,False
Anderson's Bar,Absolut,Vodka,2023-10-27,0.0,False
Anderson's Bar,Absolut,Vodka,2023-10-28,0.0,False
Anderson's Bar,Absolut,Vodka,2023-10-29,0.0,False
Anderson's Bar,Absolut,Vodka,2023-10-30,0.0,False
Anderson's Bar,Absolut,Vodka,2023-10-31,401.81,False
Anderson's Bar,Absolut,Vodka,2023-11-01,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-02,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-03,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-04,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-05,319.64,False
Anderson's Bar,Absolut,Vodka,2023-11-06,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-07,248.98,False
Anderson's Bar,Absolut,Vodka,2023-11-08,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-09,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-10,445.86,False
Anderson's Bar,Absolut,Vodka,2023-11-11,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-12,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-13,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-14,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-15,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-16,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-17,517.2,False
Anderson's Bar,Absolut,Vodka,2023-11-18,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-19,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-20,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-21,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-22,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-23,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-24,139.16,False
Anderson's Bar,Absolut,Vodka,2023-11-25,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-26,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-27,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-28,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-29,0.0,False
Anderson's Bar,Absolut,Vodka,2023-11-30,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-01,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-02,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-03,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-04,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-05,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-06,480.21,False
Anderson's Bar,Absolut,Vodka,2023-12-07,504.45,False
Anderson's Bar,Absolut,Vodka,2023-12-08,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-09,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-10,130.5,False
Anderson's Bar,Absolut,Vodka,2023-12-11,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-12,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-13,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-14,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-15,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-16,160.78,False
Anderson's Bar,Absolut,Vodka,2023-12-17,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-18,186.47,True
Anderson's Bar,Absolut,Vodka,2023-12-19,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-20,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-21,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-22,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-23,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-24,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-25,0.0,True
Anderson's Bar,Absolut,Vodka,2023-12-26,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-27,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-28,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-29,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-30,0.0,False
Anderson's Bar,Absolut,Vodka,2023-12-31,0.0,False
Anderson's Bar,Absolut,Vodka,2024-01-01,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-01,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-02,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-03,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-04,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-05,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-06,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-07,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-08,216.8,False
Anderson's Bar,Bacardi,Rum,2023-01-09,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-10,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-11,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-12,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-13,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-14,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-15,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-16,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-17,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-18,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-19,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-20,571.4,False
Anderson's Bar,Bacardi,Rum,2023-01-21,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-22,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-23,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-24,407.0,False
Anderson's Bar,Bacardi,Rum,2023-01-25,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-26,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-27,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-28,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-29,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-30,0.0,False
Anderson's Bar,Bacardi,Rum,2023-01-31,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-01,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-02,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-03,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-04,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-05,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-06,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-07,353.24,False
Anderson's Bar,Bacardi,Rum,2023-02-08,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-09,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-10,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-11,381.35,False
Anderson's Bar,Bacardi,Rum,2023-02-12,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-13,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-14,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-15,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-16,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-17,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-18,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-19,185.12,False
Anderson's Bar,Bacardi,Rum,2023-02-20,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-21,481.52,False
Anderson's Bar,Bacardi,Rum,2023-02-22,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-23,489.2,False
Anderson's Bar,Bacardi,Rum,2023-02-24,179.4,False
Anderson's Bar,Bacardi,Rum,2023-02-25,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-26,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-27,0.0,False
Anderson's Bar,Bacardi,Rum,2023-02-28,0.0,False
Anderson's Bar,Bacardi,Rum,2023-03-01,0.0,False
Anderson's Bar,Bacardi,Rum,2023-03-02,0.0,False
Anderson's Bar,Bacardi,Rum,2023-03-03,455.46,False
Anderson's Bar,Bacardi,Rum,2023-03-04,0.0,False
Anderson's Bar,Bacardi,Rum,2023-03-05,0.0,False
Anderson's Bar,Bacardi,Rum,2023-03-06,30.09,True
Anderson's Bar,Bacardi,Rum,2023-03-07,314.67,False
Anderson's Bar,Bacardi,Rum,2023-03-08,0.0,False
Anderson's Bar,Bacardi,Rum,2023-03-09,0.0,False
Anderson's Bar,Bacardi,Rum,2023-03-10,0.0,False
